Brush,1
Buddy,2
Budget,2
Bug,1
Building,2
Bunch,1
Burn,1
Bus,1
Business,3
Button,2
Buy,1
Buyer,1
Cabinet,3
Cable,2
Cake,1
Calendar,3
Call,1
Calm,1
Camera,3
Camp,1
Campaign,2
Can,1
Cancel,2
Cancer,2
Candidate,3
Candle,2
Candy,2
Cap,1
Capital,3
Car,1
Card,1
Care,1
Career,2
Carpet,2
Carry,2
Case,1
Cash,1
Cat,1
Catch,1
Category,4
Cause,1
Celebration,4
Cell,1
Chain,1
Chair,1
Challenge,2
Champion,2
Championship,3
Chance,1
Change,1
Channel,2
Chapter,2
Character,3
Charge,1
Charity,3
Chart,1
Check,1
Cheek,1
Chemical,3
Chemistry,3
Chest,1
Chicken,2
Child,1
Childhood,2
Chip,1
Chocolate,3
Choice,1
Church,1
Cigarette,3
City,2
Claim,1
Class,1
Classic,2
Classroom,2
Clerk,1
Click,1
Client,1
Climate,2
Clock,1
Closet,2
Clothes,1
Cloud,1
Club,1
Clue,0
Coach,1
Coast,1
Coat,1
Code,1
Coffee,1
Cold,1
Collar,2
Collection,3
College,2
Combination,4
Combine,2
Comfort,2
Comfortable,4
Command,2
Comment,2
Commercial,3
Commission,3
Committee,2
Common,2
Communication,5
Community,4
Company,3
Comparison,4
Competition,4
Complaint,2
Complex,2
Computer,3
Concentrate,3
Concept,2
Concern,2
Concert,2
Conclusion,3
Condition,3
Conference,3
Confidence,3
Conflict,2
Confusion,3
Connection,3
Consequence,3
Consideration,5
Consist,2
Constant,2
Construction,3
Contact,2
Contest,2
Context,2
Contract,2
Contribution,4
Control,2
Conversation,4
Convert,2
Cook,1
Cookie,1
Copy,2
Corner,2
Cost,1
Count,1
Counter,2
Country,2
County,2
Couple,2
Courage,2
Course,1
Court,1
Cousin,2
Cover,2
Cow,1
Crack,1
Craft,1
Crash,1
Crazy,2
Cream,1
Creative,2
Credit,2
Crew,1
Criticism,3
Cross,1
Cry,1
Culture,2
Cup,1
Currency,3
Current,2
Curve,1
Customer,3
Cut,1
Cycle,2
Dad,1
Damage,2
Dance,1
Dare,1
Dark,1
Data,2
Database,3
Date,1
Daughter,2
Day,1
Dead,1
Deal,1
Dealer,2
Dear,1
Death,1
Debate,2
Debt,1
Decision,3
Deep,1
Definition,4
Degree,1
Delay,2
Delivery,4
Demand,2
Department,3
Departure,3
Dependent,3
Deposit,3
Depression,3
Depth,1
Description,3
Design,2
Designer,3
Desire,2
Desk,1
Detail,2
Development,4
Device,2
Devil,2
Diamond,2
Diet,1
Difference,3
Difficulty,4
Dig,1
Dimension,3
Dinner,2
Direction,3
Director,3
Dirt,1
Disaster,3
Discipline,3
Discount,2
Discussion,3
Disease,2
Dish,1
Disk,1
Display,2
Distance,2
Distribution,4
District,2
Divide,2
Doctor,2
Document,3
Dog,1
Door,1
Dot,1
Double,2
Doubt,1
Draft,1
Drag,1
Drama,2
Draw,1
Drawer,2
Drawing,2
Dream,1
Dress,1
Drink,1
Drive,1
Driver,2
Drop,1
Drunk,1
Due,0
Dump,1
Dust,1
Duty,2
Ear,1
Earth,1
Ease,1
East,1
Eat,1
Economics,4
Economy,4
Edge,1
Editor,3
Education,4
Effect,2
Effective,3
Efficiency,4
Effort,2
Egg,1
Election,3
Elevator,4
Emergency,4
Emotion,3
Emphasis,3
Employ,2
Employee,1
Employer,2
Employment,3
End,1
Energy,3
Engine,2
Engineer,3
Engineering,4
Entertainment,4
Enthusiasm,3
Entrance,2
Entry,2
Environment,4
Equal,2
Equipment,3
Equivalent,4
Error,2
Escape,2
Essay,2
Establishment,4
Estate,2
Estimate,3
Evening,3
Event,2
Evidence,3
Exam,2
Examination,5
Example,3
Exchange,2
Excitement,4
Excuse,2
Exercise,3
Exit,2
Experience,3
Expert,2
Explanation,4
Expression,3
Extension,3
Extent,2
External,3
Extreme,2
Eye,0
Face,1
Fact,1
Factor,2
Fail,1
Failure,2
Fall,1
Familiar,3
Family,3
Fan,1
Farm,1
Farmer,2
Fat,1
Father,2
Fault,1
Fear,1
Feature,2
Fee,0
Feed,0
Feedback,2
Feel,1
Feeling,2
Female,3
Few,1
Field,1
Fight,1
Figure,2
File,2
Fill,1
Film,1
Final,2
Finance,2
Finding,2
Finger,2
Finish,2
Fire,1
Fish,1
Fishing,2
Fix,1
Flight,1
Floor,1
Flow,1
Flower,2
Fly,1
Focus,2
Fold,1
Following,3
Food,1
Foot,1
Football,2
Force,1
Forever,3
Form,1
Formal,2
Fortune,2
Foundation,3
Frame,1
Freedom,2
Friend,1
Friendship,2
Front,1
Fruit,1
Fuel,1
Fun,1
Function,2
Funeral,3
Funny,2
Future,2
Gain,1
Game,1
Gap,1
Garage,2
Garbage,2
Garden,2
Gas,1
Gate,1
Gather,2
Gear,1
Gene,1
General,3
Gift,1
Girl,1
Girlfriend,2
Give,1
Glad,1
Glass,1
Glove,1
Go,1
Goal,1
God,1
Gold,1
Golf,1
Good,1
Government,3
Grab,1
Grade,1
Grand,1
Grandfather,3
Grandmother,3
Grass,1
Great,1
Green,1
Grocery,3
Ground,1
Group,1
Growth,1
Guarantee,2
Guard,1
Guess,1
Guest,1
Guidance,2
Guide,1
Guitar,2
Guy,1
Habit,2
Hair,1
Half,1
Hall,1
Hand,1
Handle,2
Hang,1
Harm,1
Hat,1
Hate,1
Head,1
Health,1
Hearing,2
Heart,1
Heat,1
Heavy,2
Height,1
Hell,1
Hello,2
Help,1
Hide,1
High,1
Highlight,2
Highway,2
Hire,1
Historian,3
History,3
Hit,1
Hold,1
Hole,2
Holiday,3
Home,1
Homework,3
Honey,2
Hook,1
Hope,1
Horror,2
Horse,1
Hospital,3
Host,1
Hotel,2
Hour,1
House,1
Housing,2
Human,2
Hunt,1
Hurry,2
Hurt,1
Husband,2
Ice,1
Idea,2
Ideal,2
If,1
Illegal,3
Image,2
Imagination,5
Impact,2
Implement,3
Importance,3
Impress,2
Impression,3
Improvement,4
Incident,3
Income,2
Increase,2
Independence,4
Independent,4
Indication,4
Individual,4
Industry,3
Inevitable,5
Inflation,3
Influence,2
Information,4
Initial,3
Initiative,4
Injury,3
Insect,2
Inside,2
Inspection,3
Inspector,3
Instance,2
Instruction,3
Insurance,3
Intention,3
Interaction,4
Interest,3
Internal,3
International,5
Internet,3
Interview,3
Introduction,4
Investment,3
Invite,2
Iron,2
Island,2
Issue,1
It,1
Item,2
Jacket,2
Job,1
Join,1
Joint,1
Joke,1
Judge,1
Judgment,2
Juice,1
Jump,1
Junior,2
Jury,2
Keep,1
Key,1
Kick,1
Kid,1
Kill,1
Kind,1
King,1
Kiss,1
Kitchen,2
Knee,0
Knife,1
Knowledge,2
Lab,1
Lack,1
Ladder,2
Lady,2
Lake,1
Land,1
Landscape,2
Language,2
Laugh,1
Law,1
Lawyer,2
Lay,1
Layer,1
Lead,1
Leader,2
Leadership,3
Leading,2
League,1
Leather,2
Leave,1
Lecture,2
Leg,1
Length,1
Lesson,2
Let,1
Letter,2
Level,2
Library,3
Lie,0
Life,1
Lift,1
Light,1
Limit,2
Line,1
Link,1
Lip,1
List,1
Listen,2
Literature,4
Living,2
Load,1
Loan,1
Local,2
Location,3
Lock,1
Log,1
Long,1
Look,1
Loss,1
Love,1
Low,1
Luck,1
Lunch,1
Machine,2
Magazine,3
Mail,1
Main,1
Maintenance,3
Major,2
Make,1
Male,2
Mall,1
Man,1
Management,4
Manager,3
Manner,2
Manufacturer,5
Many,2
Map,1
March,1
Mark,1
Market,2
Marketing,3
Marriage,2
Master,2
Match,1
Mate,1
Material,3
Math,1
Matter,2
Maximum,3
Maybe,1
Meal,1
Meaning,2
Measurement,4
Meat,1
Media,2
Medicine,3
Medium,2
Meet,1
Meeting,2
Member,2
Membership,3
Memory,3
Mention,2
Menu,2
Mess,1
Message,2
Metal,2
Method,2
Middle,2
Midnight,2
Might,1
Milk,1
Mind,1
Mine,1
Minimum,3
Minor,2
Minute,2
Mirror,2
Miss,1
Mission,2
Mistake,2
Mix,1
Mixture,2
Mobile,3
Mode,1
Model,2
Mom,1
Moment,2
Money,2
Monitor,3
Month,1
Mood,1
Morning,2
Mortgage,2
Most,1
Mother,2
Motor,2
Mountain,2
Mouse,1
Mouth,1
Move,1
Movie,1
Mud,1
Muscle,2
Music,2
Nail,1
Name,1
Nasty,2
Nation,2
National,3
Native,2
Natural,3
Nature,2
Neat,1
Necessary,4
Neck,1
Negative,3
Negotiation,4
Nerve,1
Net,1
Network,2
News,1
Newspaper,3
Night,1
Nobody,3
Noise,1
Normal,2
North,1
Nose,1
Note,1
Nothing,2
Notice,2
Novel,2
Number,2
Nurse,1
Object,2
Objective,3
Obligation,4
Occasion,3
Offer,2
Office,2
Officer,3
Official,3
Oil,1
One,1
Opening,3
Operation,4
Opinion,3
Opportunity,5
Opposite,3
Option,2
Orange,2
Order,2
Ordinary,4
Organization,5
Original,4
Other,2
Outcome,2
Outside,2
Oven,2
Owner,2
Pace,1
Pack,1
Package,2
Page,1
Pain,1
Paint,1
Painting,2
Pair,1
Panic,2
Paper,2
Parent,2
Park,1
Parking,2
Part,1
Particular,4
Partner,2
Party,2
Pass,1
Passage,2
Passenger,3
Passion,2
Past,1
Path,1
Patience,2
Patient,2
Pattern,2
Pause,1
Pay,1
Payment,2
Peace,1
Peak,1
Pen,1
Penalty,3
Pension,2
People,2
Percentage,3
Perception,3
Performance,3
Period,2
Permission,3
Permit,2
Person,2
Personal,3
Personality,5
Perspective,3
Phase,1
Philosophy,4
Phone,1
Photo,2
Phrase,1
Physical,3
Physics,2
Piano,2
Pick,1
Picture,2
Pie,0
Piece,1
Pin,1
Pipe,1
Pitch,1
Pizza,2
Place,1
Plan,1
Plane,1
Plant,1
Plastic,2
Plate,1
Platform,2
Play,1
Player,1
Pleasure,2
Plenty,2
Poem,1
Poet,1
Poetry,2
Point,1
Police,2
Policy,3
Politics,3
Pollution,3
Pool,1
Pop,1
Population,4
Position,3
Positive,3
Possession,3
Possibility,5
Possible,3
Post,1
Pot,1
Potato,3
Potential,3
Pound,1
Power,2
Practice,2
Preference,3
Preparation,4
Presence,2
Present,2
Presentation,4
President,3
Press,1
Pressure,2
Price,1
Pride,1
Priest,1
Primary,3
Principle,3
Print,1
Prior,1
Priority,3
Private,2
Prize,1
Problem,2
Procedure,3
Process,2
Produce,2
Product,2
Profession,3
Professional,4
Professor,3
Profile,3
Profit,2
Program,2
Progress,2
Project,2
Promise,2
Promotion,3
Prompt,1
Proof,1
Property,3
Proposal,3
Protection,3
Psychology,4
Public,2
Pull,1
Punch,1
Purchase,2
Purple,2
Purpose,2
Push,1
Put,1
Quality,3
Quantity,3
Quarter,2
Queen,1
Question,2
Quiet,1
Quit,1
Quote,1
Race,1
Radio,2
Rain,1
Raise,1
Range,1
Rate,1
Ratio,2
Raw,1
Reach,1
Reaction,2
Read,1
Reading,2
Reality,3
Reason,2
Reception,3
Recipe,2
Recognition,4
Recommendation,5
Record,2
Recording,3
Recover,3
Red,0
Reference,3
Reflection,3
Refrigerator,5
Refuse,2
Region,2
Register,3
Regret,2
Regular,3
Relation,3
Relationship,4
Relative,3
Release,2
Relief,2
Remote,2
Remove,2
Rent,1
Repair,2
Repeat,2
Replacement,4
Reply,2
Report,2
Representative,5
Republic,3
Reputation,4
Request,2
Requirement,4
Research,2
Reserve,2
Resident,3
Resist,2
Resolution,4
Resolve,2
Resort,2
Resource,2
Respect,2
Respond,2
Response,2
Responsibility,6
Rest,1
Restaurant,3
Result,2
Return,2
Reveal,2
Revenue,2
Review,2
Revolution,4
Reward,2
Rice,1
Rich,1
Ride,1
Ring,1
Rip,1
Rise,1
Risk,1
River,2
Road,1
Rock,1
Role,2
Roll,1
Roof,1
Room,1
Rope,1
Rough,1
Round,1
Routine,2
Row,1
Royal,1
Rub,1
Ruin,1
Rule,2
Run,1
Rush,1
Sad,1
Safe,1
Safety,3
Sail,1
Salad,2
Salary,3
Sale,2
Salt,1
Sample,2
Sand,1
Sandwich,2
Satisfaction,4
Save,1
Savings,2
Scale,2
Scene,1
Schedule,3
Scheme,1
School,1
Science,1
Score,1
Scratch,1
Screen,1
Screw,1
Script,1
Sea,1
Search,1
Season,2
Seat,1
Second,2
Secret,2
Secretary,4
Section,2
Sector,2
Security,4
Selection,3
Self,1
Sell,1
Senior,2
Sense,1
Sensitive,3
Sentence,2
Series,1
Serve,1
Service,2
Session,2
Set,1
Setting,2
Sex,1
Shake,1
Shame,1
Shape,1
Share,1
She,0
Shelter,2
Shift,1
Shine,1
Ship,1
Shirt,1
Shock,1
Shoe,0
Shoot,1
Shop,1
Shopping,2
Shot,1
Shoulder,2
Show,1
Shower,2
Sick,1
Side,1
Sign,1
Signal,2
Signature,3
Significance,4
Silly,2
Silver,2
Simple,2
Sing,1
Singer,2
Single,2
Sink,1
Sir,1
Sister,2
Site,1
Situation,3
Size,1
Skill,1
Skin,1
Skirt,1
Sky,1
Sleep,1
Slice,1
Slide,1
Slip,1
Smell,1
Smile,2
Smoke,1
Snow,1
Society,3
Sock,1
Soft,1
Software,2
Soil,1
Solid,2
Solution,3
Somewhere,3
Son,1
Song,1
Sort,1
Sound,1
Soup,1
Source,1
South,1
Space,1
Spare,1
Speaker,2
Special,2
Specialist,3
Specific,3
Speech,1
Speed,0
Spell,1
Spend,1
Spirit,2
Spiritual,3
Spite,1
Split,1
Sport,1
Spot,1
Spray,1
Spread,1
Spring,1
Square,1
Stable,2
Staff,1
Stage,1
Stand,1
Standard,2
Star,1
Start,1
State,1
Statement,3
Station,2
Status,2
Stay,1
Steak,1
Steal,1
Step,1
Stick,1
Still,1
Stock,1
Stomach,2
Stop,1
Storage,2
Store,1
Storm,1
Story,2
Strain,1
Stranger,2
Strategy,3
Street,1
Strength,1
Stress,1
Stretch,1
Strike,1
String,1
Strip,1
Stroke,1
Structure,2
Struggle,2
Student,2
Studio,2
Study,2
Stuff,1
Stupid,2
Style,2
Subject,2
Substance,2
Success,2
Suck,1
Sugar,2
Suggestion,3
Suit,1
Summer,2
Sun,1
Supermarket,4
Support,2
Surgery,3
Surprise,2
Surround,2
Survey,2
Suspect,2
Sweet,1
Swim,1
Swimming,2
Swing,1
Switch,1
Sympathy,3
System,2
Table,2
Tackle,2
Tale,2
Talk,1
Tank,1
Tap,1
Target,2
Task,1
Taste,1
Tax,1
Tea,1
Teach,1
Teacher,2
Teaching,2
Team,1
Tear,1
Technology,4
Telephone,3
Television,4
Tell,1
Temperature,4
Temporary,4
Tennis,2
Tension,2
Term,1
Test,1
Text,1
Thanks,1
Theme,1
Theory,2
Thing,1
Thought,1
Throat,1
Ticket,2
Tie,0
Till,1
Time,1
Tip,1
Title,2
Today,2
Toe,0
Tomorrow,3
Tone,1
Tongue,1
Tonight,2
Tool,1
Tooth,1
Top,1
Topic,2
Total,2
Touch,1
Tough,1
Tour,1
Tourist,2
Towel,2
Tower,2
Town,1
Track,1
Trade,1
Tradition,3
Traffic,2
Train,1
Trainer,2
Training,2
Transition,3
Transportation,4
Trash,1
Travel,2
Treat,1
Tree,0
Trick,1
Trip,1
Trouble,2
Truck,1
Trust,1
Truth,1
Try,1
Tune,1
Turn,1
Twist,1
Two,1
Type,1
Uncle,2
Understanding,4
Union,2
Unique,2
Unit,2
University,5
Upper,2
Upstairs,2
Use,1
User,2
Usual,2
Vacation,3
Valuable,3
Value,1
Variation,3
Variety,3
Vast,1
Vegetable,4
Vehicle,3
Version,2
Video,2
View,1
Village,2
Virus,2
Visit,2
Visual,2
Voice,1
Volume,2
Wait,1
Wake,1
Walk,1
Wall,1
War,1
Warning,2
Wash,1
Watch,1
Water,2
Wave,1
Way,1
Weakness,2
Wealth,1
Wear,1
Weather,2
Web,1
Wedding,2
Week,1
Weekend,2
Weight,1
Weird,1
Welcome,2
West,1
Western,2
Wheel,1
Whereas,2
While,2
White,1
Whole,2
Wife,1
Will,1
Win,1
Wind,1
Window,2
Wine,1
Wing,1
Winner,2
Winter,2
Wish,1
Witness,2
Woman,2
Wonder,2
Wood,1
Word,1
Work,1
Worker,2
Working,2
World,1
Worry,2
Worth,1
Wrap,1
Writer,2
Writing,2
Yard,1
Year,1
Yellow,2
Yesterday,3
You,1
Young,1
Youth,1
Zone,1
